word_id,TRT,FixCount,Span_word_is_in,text_id
A_0,nan,0,,meco_para_12
vehicle_0,nan,0,,meco_para_12
registration_0,nan,0,,meco_para_12
plate_0,645.0,6,,meco_para_12
is_0,nan,0,,meco_para_12
a_1,139.0,2,,meco_para_12
metal_0,101.0,1,,meco_para_12
or_0,nan,0,,meco_para_12
plastic_0,296.0,2,,meco_para_12
plate_1,272.0,2,,meco_para_12
attached_0,nan,0,,meco_para_12
to_0,nan,0,,meco_para_12
a_2,nan,0,,meco_para_12
vehicle_1,nan,0,,meco_para_12
for_0,nan,0,,meco_para_12
officialidentification_0,131.0,2,,meco_para_12
purposes._0,513.0,6,,meco_para_12
All_0,334.0,2,,meco_para_12
countries_0,713.0,5,,meco_para_12
require_0,546.0,7,,meco_para_12
registration_1,375.0,2,,meco_para_12
plates_0,346.0,4,,meco_para_12
for_1,nan,0,,meco_para_12
road_0,nan,0,,meco_para_12
vehicles_0,nan,0,,meco_para_12
such_0,408.0,4,,meco_para_12
as_0,71.0,1,,meco_para_12
"cars,_0",202.0,3,,meco_para_12
"trucks,and_0",413.0,4,,meco_para_12
motorcycles._0,579.0,7,,meco_para_12
Whether_0,nan,0,,meco_para_12
they_0,nan,0,,meco_para_12
are_0,101.0,1,,meco_para_12
required_0,nan,0,,meco_para_12
for_2,nan,0,,meco_para_12
other_0,nan,0,,meco_para_12
"vehicles,_1",nan,0,,meco_para_12
such_1,135.0,2,,meco_para_12
as__0,nan,0,,meco_para_12
"bicycles,_0",370.0,3,,meco_para_12
"boats,_0",70.0,1,meco_para_12_qa_2 ,meco_para_12
or_1,242.0,3,meco_para_12_qa_2 ,meco_para_12
"tractors,_0",411.0,6,meco_para_12_qa_2 ,meco_para_12
may_0,375.0,3,meco_para_12_qa_2 ,meco_para_12
vary_0,nan,0,meco_para_12_qa_2 ,meco_para_12
by_0,68.0,1,meco_para_12_qa_2 ,meco_para_12
jurisdiction._0,138.0,1,meco_para_12_qa_2 ,meco_para_12
The_0,nan,0,,meco_para_12
registration_2,nan,0,,meco_para_12
identifier_0,nan,0,,meco_para_12
is_1,nan,0,,meco_para_12
a_3,nan,0,,meco_para_12
series_0,137.0,1,meco_para_12_qa_3 ,meco_para_12
of_0,nan,0,meco_para_12_qa_3 ,meco_para_12
letters_0,543.0,4,meco_para_12_qa_3 ,meco_para_12
and_0,605.0,6,meco_para_12_qa_3 ,meco_para_12
digits_0,411.0,4,meco_para_12_qa_3 ,meco_para_12
that_0,68.0,1,,meco_para_12
uniquely_0,nan,0,,meco_para_12
identifies_0,nan,0,,meco_para_12
the_1,nan,0,,meco_para_12
vehicle_2,nan,0,,meco_para_12
owner_0,66.0,1,,meco_para_12
within_0,nan,0,,meco_para_12
the_2,nan,0,,meco_para_12
issuing_0,137.0,1,,meco_para_12
region's_0,301.0,3,,meco_para_12
vehicle_3,482.0,4,,meco_para_12
register._0,305.0,3,,meco_para_12
In_0,66.0,1,,meco_para_12
some_0,nan,0,,meco_para_12
"countries,_1",nan,0,,meco_para_12
the_3,nan,0,,meco_para_12
identifier_1,nan,0,,meco_para_12
is_2,nan,0,,meco_para_12
unique_0,nan,0,,meco_para_12
within_1,nan,0,,meco_para_12
the_4,nan,0,,meco_para_12
entire_0,nan,0,,meco_para_12
"country,_0",510.0,4,,meco_para_12
while_0,67.0,1,,meco_para_12
in_1,68.0,1,,meco_para_12
others_0,203.0,2,,meco_para_12
it_0,nan,0,,meco_para_12
is_3,nan,0,,meco_para_12
unique_1,nan,0,,meco_para_12
within_2,nan,0,,meco_para_12
a_4,nan,0,,meco_para_12
state_0,nan,0,,meco_para_12
or_2,nan,0,,meco_para_12
province._0,nan,0,,meco_para_12
France_0,nan,0,meco_para_12_qa_0 ,meco_para_12
was_0,172.0,1,meco_para_12_qa_0 ,meco_para_12
the_5,168.0,1,meco_para_12_qa_0 ,meco_para_12
first_0,342.0,4,meco_para_12_qa_0 ,meco_para_12
country_1,577.0,7,meco_para_12_qa_0 ,meco_para_12
to_1,296.0,3,meco_para_12_qa_0 ,meco_para_12
introduce_0,nan,0,meco_para_12_qa_0 ,meco_para_12
the_6,nan,0,,meco_para_12
registration_3,nan,0,,meco_para_12
"plate,_2",nan,0,,meco_para_12
in_2,nan,0,,meco_para_12
the_7,nan,0,,meco_para_12
late_0,nan,0,,meco_para_12
nineteenth_0,nan,0,,meco_para_12
century._0,102.0,1,,meco_para_12
Early_0,276.0,2,,meco_para_12
twentieth_0,628.0,6,,meco_para_12
century_1,351.0,4,,meco_para_12
plates_1,nan,0,,meco_para_12
varied_0,nan,0,,meco_para_12
in_3,nan,0,,meco_para_12
size_0,nan,0,,meco_para_12
and_1,nan,0,,meco_para_12
shape_0,nan,0,,meco_para_12
from_0,nan,0,,meco_para_12
one_0,nan,0,,meco_para_12
jurisdiction_1,281.0,2,,meco_para_12
to_2,166.0,1,,meco_para_12
the_8,nan,0,,meco_para_12
"next,_0",104.0,1,,meco_para_12
such_2,nan,0,,meco_para_12
that_1,nan,0,,meco_para_12
if_0,nan,0,,meco_para_12
a_5,nan,0,,meco_para_12
person_0,nan,0,,meco_para_12
"moved,_0",nan,0,,meco_para_12
new_0,nan,0,,meco_para_12
holes_0,nan,0,,meco_para_12
would_0,104.0,1,,meco_para_12
need_0,nan,0,,meco_para_12
to_3,nan,0,,meco_para_12
be_0,nan,0,,meco_para_12
drilled_0,nan,0,,meco_para_12
into_0,nan,0,,meco_para_12
the_9,nan,0,,meco_para_12
automobile_0,nan,0,,meco_para_12
to_4,nan,0,,meco_para_12
support_0,nan,0,,meco_para_12
the_10,nan,0,,meco_para_12
new_1,nan,0,,meco_para_12
plate._3,nan,0,,meco_para_12
Standardization_0,nan,0,meco_para_12_qa_1 ,meco_para_12
of_1,nan,0,meco_para_12_qa_1 ,meco_para_12
plates_2,nan,0,meco_para_12_qa_1 ,meco_para_12
came_0,nan,0,meco_para_12_qa_1 ,meco_para_12
in_4,nan,0,meco_para_12_qa_1 ,meco_para_12
the_11,nan,0,meco_para_12_qa_1 ,meco_para_12
late_1,nan,0,meco_para_12_qa_1 ,meco_para_12
"fifties,_0",nan,0,meco_para_12_qa_1 ,meco_para_12
when_0,nan,0,,meco_para_12
automobile_1,nan,0,,meco_para_12
manufacturers_0,nan,0,,meco_para_12
came_1,nan,0,,meco_para_12
to_5,nan,0,,meco_para_12
an_0,nan,0,,meco_para_12
agreement_0,nan,0,,meco_para_12
